date,time,open,high,low,close,tickvol,vol,spread
2004.05.19,01:43:26,1900.0190393051985,1900.0750378578973,1899.9728876918355,1900.054502711072,100,0,1
2004.05.20,01:43:26,1900.0558706766508,1900.1412868214438,1900.022188512619,1900.0424698433073,100,0,1
2004.05.21,01:43:26,1900.0101853948015,1900.052728838348,1899.9819993272877,1900.0015041328843,100,0,1
2004.05.22,01:43:26,1900.0270891511948,1900.0828469634728,1899.9938707069375,1900.0540097384944,100,0,1
2004.05.23,01:43:26,1900.0512733041649,1900.1110462940694,1899.9752615471275,1900.0259252038925,100,0,1
2004.05.24,01:43:26,1899.9673689958317,1900.0122873607863,1899.906541721984,1899.9694458607864,100,0,1
2004.05.25,01:43:26,1899.9726397279164,1900.0270079863512,1899.9370431248647,1899.9892138238918,100,0,1
2004.05.26,01:43:26,1899.8916194490125,1899.9035755896018,1899.8769921542046,1899.9018725401763,100,0,1
2004.05.27,01:43:26,1899.9895221688607,1900.0497280422912,1899.9843567101025,1900.0203656839294,100,0,1
2004.05.28,01:43:26,1899.9445513652097,1899.9901404752516,1899.92154514295,1899.9893037250922,100,0,1
2004.05.29,01:43:26,1899.9509484205958,1899.9974074420725,1899.8908126733509,1899.9642259095046,100,0,1
2004.05.30,01:43:26,1900.0100086147145,1900.0584747260973,1899.9421360094598,1899.9489354312252,100,0,1
2004.05.31,01:43:26,1899.9572750783348,1900.0140727541116,1899.8706787534127,1899.9589038323522,100,0,1
2004.06.01,01:43:26,1899.9079288160297,1899.974922764582,1899.8859812809126,1899.9584953298572,100,0,1
2004.06.02,01:43:26,1899.871194690241,1899.9557411436565,1899.792737988866,1899.8935573170472,100,0,1
2004.06.03,01:43:26,1899.9581238561711,1900.0077924591806,1899.9100321442188,1899.920510808416,100,0,1
2004.06.04,01:43:26,1899.8995348725919,1899.9509165158504,1899.8112020098033,1899.8326706965777,100,0,1
2004.06.05,01:43:26,1899.8761508817572,1899.954141498136,1899.842635951188,1899.858510412402,100,0,1
2004.06.06,01:43:26,1899.8827607461883,1899.907183125351,1899.8693873572633,1899.9055106779917,100,0,1
2004.06.07,01:43:26,1899.8671818950356,1899.9405881263078,1899.8346692134558,1899.9011519566154,100,0,1
2004.06.08,01:43:26,1899.8777187415224,1899.922343089109,1899.8313590136227,1899.8314439017583,100,0,1
2004.06.09,01:43:26,1899.8244794566097,1899.8775872393367,1899.7658854141412,1899.874501696856,100,0,1
2004.06.10,01:43:26,1899.7862098695546,1899.8319527031188,1899.7195907249209,1899.7231183429687,100,0,1
2004.06.11,01:43:26,1899.7772288032154,1899.84173685052,1899.7100924841832,1899.8375128571754,100,0,1
2004.06.12,01:43:26,1899.6526462409104,1899.7228499412777,1899.5821868395356,1899.6425883098138,100,0,1
2004.06.13,01:43:26,1899.766138779579,1899.8189854568573,1899.7493544902218,1899.7494206178173,100,0,1
2004.06.14,01:43:26,1899.7187543986863,1899.774145428876,1899.656965025103,1899.7073634022454,100,0,1
2004.06.15,01:43:26,1899.6969318724305,1899.728011431248,1899.6503337678173,1899.7131355864592,100,0,1
2004.06.16,01:43:26,1899.632415687656,1899.6610618817963,1899.5912668535884,1899.6321568850226,100,0,1
2004.06.17,01:43:26,1899.6574210269553,1899.7159733203262,1899.639225595895,1899.6882710906536,100,0,1
2004.06.18,01:43:26,1899.5897212277068,1899.6288627590616,1899.5208964131118,1899.53421619382,100,0,1
2004.06.19,01:43:26,1899.5327233298751,1899.6041825667805,1899.4798891875655,1899.5568210818487,100,0,1
2004.06.20,01:43:26,1899.544583687828,1899.603667987835,1899.4884352604156,1899.4980695851475,100,0,1
2004.06.21,01:43:26,1899.5260251700106,1899.5687712461095,1899.4846974452507,1899.567527919036,100,0,1
2004.06.22,01:43:26,1899.49842838801,1899.553809340522,1899.453849223949,1899.5379817871371,100,0,1
2004.06.23,01:43:26,1899.5504621370212,1899.5926982737767,1899.4676681694655,1899.5236177904405,100,0,1
2004.06.24,01:43:26,1899.5433692172282,1899.5795111092239,1899.4939750623876,1899.5640699933303,100,0,1
2004.06.25,01:43:26,1899.5621525664212,1899.605544505073,1899.521425488999,1899.5436959272724,100,0,1
2004.06.26,01:43:26,1899.536199995146,1899.5618141454268,1899.4552387953388,1899.4552951210474,100,0,1
2004.06.27,01:43:26,1899.4592585541404,1899.5702824565908,1899.4017178164895,1899.5364534738264,100,0,1
2004.06.28,01:43:26,1899.470108727003,1899.5324538150928,1899.445385876952,1899.5241760887445,100,0,1
2004.06.29,01:43:26,1899.3978058979314,1899.45936429424,1899.3223670104958,1899.4560546494663,100,0,1
2004.06.30,01:43:26,1899.3880092106142,1899.426185940386,1899.3669341369061,1899.4246344397911,100,0,1
2004.07.01,01:43:26,1899.424487295699,1899.4275811393354,1899.3726183991942,1899.386173447887,100,0,1
2004.07.02,01:43:26,1899.4751240089365,1899.518300493684,1899.4003987665487,1899.499798731506,100,0,1
2004.07.03,01:43:26,1899.4569768850938,1899.5239128307487,1899.401260746629,1899.4425293265106,100,0,1
2004.07.04,01:43:26,1899.447274336408,1899.5167705861788,1899.4253220353537,1899.469284031144,100,0,1
2004.07.05,01:43:26,1899.4596667307924,1899.512438094267,1899.413226169951,1899.5087429884002,100,0,1
2004.07.06,01:43:26,1899.4582851016505,1899.529235941155,1899.4258052549635,1899.4680762041223,100,0,1
2004.07.07,01:43:26,1899.4113314932129,1899.4856102581098,1899.3259659093553,1899.3702536774551,100,0,1
2004.07.08,01:43:26,1899.3148091691821,1899.3694883214278,1899.253586175502,1899.3250487798168,100,0,1
2004.07.09,01:43:26,1899.3686244680152,1899.4220863082962,1899.3175965780206,1899.3774787277725,100,0,1
2004.07.10,01:43:26,1899.3479782573081,1899.3662986998313,1899.3036713410531,1899.3099912346856,100,0,1
2004.07.11,01:43:26,1899.309510281117,1899.3609156005573,1899.2749051048602,1899.3105181173266,100,0,1
2004.07.12,01:43:26,1899.3393109196243,1899.3957019697561,1899.3105189709784,1899.3776587231278,100,0,1
2004.07.13,01:43:26,1899.3823569911144,1899.4486952073783,1899.3134119521874,1899.3414933686563,100,0,1
2004.07.14,01:43:26,1899.420220874358,1899.4390274999116,1899.370044023884,1899.4006697005102,100,0,1
2004.07.15,01:43:26,1899.4205118896696,1899.454141321467,1899.356154589645,1899.3896886452603,100,0,1
2004.07.16,01:43:26,1899.3504224922403,1899.3916575240953,1899.2669046334988,1899.3673927794305,100,0,1
2004.07.17,01:43:26,1899.4018746636066,1899.4630299934286,1899.3562276060125,1899.41293785808,100,0,1
2004.07.18,01:43:26,1899.35238510165,1899.3843825866568,1899.3073800855884,1899.3476424062392,100,0,1
2004.07.19,01:43:26,1899.3504692316803,1899.43487768736,1899.3013746075542,1899.397141091774,100,0,1
2004.07.20,01:43:26,1899.3338885045118,1899.3878353577772,1899.2454250263118,1899.2950350431738,100,0,1
2004.07.21,01:43:26,1899.3671037067447,1899.4154220424703,1899.3255157397023,1899.3737162168425,100,0,1
2004.07.22,01:43:26,1899.5165139161995,1899.5723575994004,1899.4440875370617,1899.5660269639266,100,0,1
2004.07.23,01:43:26,1899.5991990681982,1899.6411474651813,1899.5493121878353,1899.554869302362,100,0,1
2004.07.24,01:43:26,1899.6403114244854,1899.6772997822425,1899.575786825696,1899.609834631726,100,0,1
2004.07.25,01:43:26,1899.5985787859388,1899.6562072597103,1899.5475847607938,1899.6206637959874,100,0,1
2004.07.26,01:43:26,1899.628303860803,1899.6584057529626,1899.5624867344595,1899.5754515681367,100,0,1
2004.07.27,01:43:26,1899.6298784582095,1899.7173401812286,1899.5589362817025,1899.7008942063633,100,0,1
2004.07.28,01:43:26,1899.609711667971,1899.6694000515813,1899.553099862658,1899.6682228380748,100,0,1
2004.07.29,01:43:26,1899.7015329297828,1899.741195987082,1899.6706460981975,1899.7106235661192,100,0,1
2004.07.30,01:43:26,1899.6979070017835,1899.7312875482667,1899.635589668272,1899.7233352204182,100,0,1
2004.07.31,01:43:26,1899.7475926651323,1899.8123013813436,1899.7020838294266,1899.7511740848336,100,0,1
2004.08.01,01:43:26,1899.7693677085329,1899.823772185418,1899.711685792321,1899.7127759468065,100,0,1
2004.08.02,01:43:26,1899.7517975261942,1899.8194826294718,1899.7129400225435,1899.7645866751209,100,0,1
2004.08.03,01:43:26,1899.7431706373116,1899.7626604480874,1899.689451194193,1899.7193874533018,100,0,1
2004.08.04,01:43:26,1899.7542731253359,1899.8187380770198,1899.6975213796068,1899.7429578648378,100,0,1
2004.08.05,01:43:26,1899.7502103568056,1899.7559483359346,1899.712269650728,1899.7241081665484,100,0,1
