date,time,open,high,low,close,tickvol,vol,spread
2019.10.21,09:43:27,1900.0700383527378,1900.0940648842877,1900.0182405122152,1900.0523664570783,100,0,1
2019.10.21,10:43:27,1900.036483701203,1900.0801803970337,1899.9773186776092,1900.0353463469535,100,0,1
2019.10.21,11:43:27,1900.0584475109588,1900.0897657831863,1900.0396367863782,1900.0788051446848,100,0,1
2019.10.21,12:43:27,1900.0465579194065,1900.092737763958,1899.9867492402122,1899.9982562153557,100,0,1
2019.10.21,13:43:27,1900.0982886323368,1900.170168887604,1900.085517947161,1900.1127405111574,100,0,1
2019.10.21,14:43:27,1900.1576378916752,1900.2358541794642,1900.097824196611,1900.1647850797265,100,0,1
2019.10.21,15:43:27,1900.1732111453712,1900.2736741177084,1900.112692538789,1900.2131700440389,100,0,1
2019.10.21,16:43:27,1900.1726544383705,1900.234735507258,1900.1188518769293,1900.1466309759296,100,0,1
2019.10.21,17:43:27,1900.107681865709,1900.1637285239349,1900.044396018707,1900.1514662167467,100,0,1
2019.10.21,18:43:27,1900.19644682953,1900.237907566611,1900.1277528619519,1900.183005296134,100,0,1
2019.10.21,19:43:27,1900.1515267894993,1900.1840018096318,1900.0903647792313,1900.1623217809185,100,0,1
2019.10.21,20:43:27,1900.2144040350972,1900.2515173597153,1900.2080472987104,1900.2135999720506,100,0,1
2019.10.21,21:43:27,1900.199659818827,1900.2368869158208,1900.1417711465165,1900.1927581072698,100,0,1
2019.10.21,22:43:27,1900.2941940171586,1900.362110969001,1900.2443612896445,1900.2872261433533,100,0,1
2019.10.21,23:43:27,1900.286418575229,1900.3641517098483,1900.2014307107356,1900.2433326900748,100,0,1
2019.10.22,00:43:27,1900.295793072282,1900.326218671719,1900.2201655406157,1900.2896517213537,100,0,1
2019.10.22,01:43:27,1900.287103606538,1900.3303441494606,1900.2167396962268,1900.2495609341634,100,0,1
2019.10.22,02:43:27,1900.2076316134758,1900.2453954836067,1900.123747060906,1900.137464739839,100,0,1
2019.10.22,03:43:27,1900.1567933725876,1900.2228590823133,1900.103829067306,1900.1229305507193,100,0,1
2019.10.22,04:43:27,1900.1758503993924,1900.1942757685806,1900.1507281672384,1900.1780925739629,100,0,1
2019.10.22,05:43:27,1900.1598075208346,1900.2070562615963,1900.100235679485,1900.1203705519692,100,0,1
2019.10.22,06:43:27,1900.165588722445,1900.2347441682916,1900.06603847536,1900.073324723889,100,0,1
2019.10.22,07:43:27,1900.1446371612774,1900.17671726201,1900.1014390531675,1900.164680650974,100,0,1
2019.10.22,08:43:27,1900.1294975938395,1900.162778613361,1900.073626004931,1900.0926428766425,100,0,1
2019.10.22,09:43:27,1900.1301928096125,1900.1805172025645,1900.0642039706981,1900.1102785028636,100,0,1
2019.10.22,10:43:27,1900.1336010620346,1900.186835703338,1900.0809870818555,1900.1775775198594,100,0,1
2019.10.22,11:43:27,1900.0648787071284,1900.1343612760272,1900.0381238232596,1900.066951283199,100,0,1
2019.10.22,12:43:27,1900.022980802587,1900.0265638350963,1899.9710917458294,1900.0022383163205,100,0,1
2019.10.22,13:43:27,1899.963650903662,1899.9969832403851,1899.8716664608223,1899.924163774746,100,0,1
2019.10.22,14:43:27,1900.0232884798124,1900.053376544416,1899.9733893218279,1899.977976905127,100,0,1
2019.10.22,15:43:27,1899.9372375073933,1899.9896069800416,1899.8620537037093,1899.9489558698535,100,0,1
2019.10.22,16:43:27,1899.9694328787225,1900.0154306009094,1899.9429027532942,1899.9873718895342,100,0,1
2019.10.22,17:43:27,1899.9045784618484,1899.9297112131833,1899.809229908398,1899.9046863895253,100,0,1
2019.10.22,18:43:27,1899.90265998069,1899.9452287416882,1899.8691789592085,1899.9448232839336,100,0,1
2019.10.22,19:43:27,1899.980864823291,1900.042292435599,1899.9274448181907,1899.9929475647784,100,0,1
2019.10.22,20:43:27,1900.0202937135114,1900.1064054679753,1899.96558646106,1899.9795394086955,100,0,1
2019.10.22,21:43:27,1900.1777269624517,1900.2233369882365,1900.1212258846617,1900.1586631144976,100,0,1
2019.10.22,22:43:27,1900.14016566928,1900.1836780567794,1900.1132515910415,1900.1713501760469,100,0,1
2019.10.22,23:43:27,1900.1882378024911,1900.2441452852813,1900.1643031384194,1900.2025507468177,100,0,1
2019.10.23,00:43:27,1900.1000866281522,1900.1707416987472,1900.0473182039166,1900.1454085988305,100,0,1
2019.10.23,01:43:27,1900.1317053565976,1900.1607378702647,1900.085092116641,1900.0892737057327,100,0,1
2019.10.23,02:43:27,1900.1423265636831,1900.1820211233862,1900.1000260196258,1900.134419296881,100,0,1
2019.10.23,03:43:27,1900.1428765142,1900.1838128368704,1900.10802674449,1900.13490110238,100,0,1
2019.10.23,04:43:27,1900.0580684461067,1900.0963665759093,1899.9991748186949,1900.0860316347319,100,0,1
2019.10.23,05:43:27,1900.018137749299,1900.0963360994733,1899.9543472672663,1899.9633200030655,100,0,1
2019.10.23,06:43:27,1899.9949065919816,1900.021344829278,1899.9808936870686,1900.004623044245,100,0,1
2019.10.23,07:43:27,1900.0451921229076,1900.0919246762476,1899.980787304713,1899.992684910543,100,0,1
2019.10.23,08:43:27,1900.0804638268628,1900.1617944705897,1900.0616728417579,1900.14007424737,100,0,1
2019.10.23,09:43:27,1900.1303504842826,1900.171379426684,1900.048284068586,1900.072273797732,100,0,1
2019.10.23,10:43:27,1900.1674072528747,1900.228414793082,1900.124505318781,1900.2066713966349,100,0,1
2019.10.23,11:43:27,1900.0923488581175,1900.1226062657936,1900.0382071032739,1900.1182707636463,100,0,1
2019.10.23,12:43:27,1900.1718190618237,1900.2198652937052,1900.1156196255224,1900.146889153439,100,0,1
2019.10.23,13:43:27,1900.1147880925034,1900.136580385416,1900.051766375284,1900.1275585562923,100,0,1
2019.10.23,14:43:27,1900.2098656057756,1900.2675891346717,1900.1578343344806,1900.2633352724145,100,0,1
2019.10.23,15:43:27,1900.2697526550478,1900.3147545365398,1900.182989298724,1900.2811527400365,100,0,1
2019.10.23,16:43:27,1900.2884617776735,1900.3217696867325,1900.2491584101115,1900.2825304947867,100,0,1
2019.10.23,17:43:27,1900.2418101020871,1900.2985141955373,1900.2050877362099,1900.2865065418812,100,0,1
2019.10.23,18:43:27,1900.261750733754,1900.304735090224,1900.2149926123218,1900.229494551982,100,0,1
2019.10.23,19:43:27,1900.2879674269038,1900.2949324785477,1900.258911214812,1900.286771590152,100,0,1
2019.10.23,20:43:27,1900.2457131460505,1900.2503180019269,1900.2237943790885,1900.2392654777916,100,0,1
2019.10.23,21:43:27,1900.3621156409292,1900.4296000057686,1900.3115151472184,1900.358010722348,100,0,1
2019.10.23,22:43:27,1900.3560028711659,1900.3820090782951,1900.301964170845,1900.3201296814912,100,0,1
2019.10.23,23:43:27,1900.3755027355853,1900.385245735119,1900.3580488286946,1900.364255568765,100,0,1
2019.10.24,00:43:27,1900.3095162762909,1900.363627300127,1900.2605147270372,1900.2946667014467,100,0,1
2019.10.24,01:43:27,1900.3133465954554,1900.358479541798,1900.2781032350829,1900.3363919254587,100,0,1
2019.10.24,02:43:27,1900.2895157324333,1900.3400735661821,1900.239279157539,1900.3356641763812,100,0,1
2019.10.24,03:43:27,1900.2672158674056,1900.3173013299368,1900.2353502982567,1900.2678842404043,100,0,1
2019.10.24,04:43:27,1900.340592344497,1900.400903278272,1900.3169244932942,1900.3194219504942,100,0,1
2019.10.24,05:43:27,1900.2420199532082,1900.3345858012042,1900.1821528628266,1900.2103106565894,100,0,1
2019.10.24,06:43:27,1900.2119383739093,1900.2747714592147,1900.1708257816244,1900.2030665496761,100,0,1
2019.10.24,07:43:27,1900.1545815271154,1900.1682443930797,1900.084224917448,1900.1604168921972,100,0,1
2019.10.24,08:43:27,1900.109328249305,1900.1428947565294,1900.0361489812592,1900.0624772984208,100,0,1
2019.10.24,09:43:27,1900.0332481486214,1900.0778468790065,1899.9876061812652,1900.0750365171968,100,0,1
2019.10.24,10:43:27,1900.043838611978,1900.1003384573337,1899.9902808413492,1900.0626050062244,100,0,1
2019.10.24,11:43:27,1899.912940026651,1899.9446255449213,1899.8569188812357,1899.8573303766923,100,0,1
2019.10.24,12:43:27,1899.854346277804,1899.9051380815508,1899.8029768641447,1899.8395832396723,100,0,1
2019.10.24,13:43:27,1899.8047485784712,1899.8817414443415,1899.7878975684062,1899.8228541653218,100,0,1
2019.10.24,14:43:27,1899.7808719948641,1899.8326901161283,1899.7775041183481,1899.8293111398984,100,0,1
2019.10.24,15:43:27,1899.71915709803,1899.768726480233,1899.6631509535987,1899.7191618609975,100,0,1
2019.10.24,16:43:27,1899.817254836369,1899.876063597065,1899.7807306887091,1899.8280221064085,100,0,1
2019.10.24,17:43:27,1899.781903719128,1899.8146892347597,1899.7346028440568,1899.810162747327,100,0,1
2019.10.24,18:43:27,1899.742308085082,1899.7893546199941,1899.6770485290513,1899.722461218925,100,0,1
2019.10.24,19:43:27,1899.7444556432613,1899.8014082202,1899.7046646719732,1899.749939298683,100,0,1
2019.10.24,20:43:27,1899.7966728948752,1899.8318939100598,1899.7845163846373,1899.8268430977826,100,0,1
2019.10.24,21:43:27,1899.901865635943,1899.9675472444487,1899.8131077808284,1899.9352088557348,100,0,1
