date,time,open,high,low,close,tickvol,vol,spread
2022.01.10,21:43:28,1900.093333123959,1900.1579784636594,1900.0612374686173,1900.112030518043,100,0,1
2022.01.10,21:58:28,1900.1266836483699,1900.1915664778965,1900.086378743381,1900.1580802650992,100,0,1
2022.01.10,22:13:28,1900.100316265206,1900.1673580461052,1900.0801128075352,1900.1572351884624,100,0,1
2022.01.10,22:28:28,1900.1530162724696,1900.2410255307875,1900.1156059586212,1900.1970268294212,100,0,1
2022.01.10,22:43:28,1900.1457079401891,1900.2004481550566,1900.0915948683353,1900.1537756706,100,0,1
2022.01.10,22:58:28,1900.149021590862,1900.1911137608863,1900.1480352606438,1900.149143495824,100,0,1
2022.01.10,23:13:28,1900.1999930136817,1900.2635869594972,1900.1842217426333,1900.242549484672,100,0,1
2022.01.10,23:28:28,1900.291280963274,1900.327723656518,1900.2408945921134,1900.2516289824596,100,0,1
2022.01.10,23:43:28,1900.2711773114167,1900.3367953415445,1900.2033576117296,1900.2715526461895,100,0,1
2022.01.10,23:58:28,1900.2227075116555,1900.2924895930737,1900.1870857997912,1900.1947768164584,100,0,1
2022.01.11,00:13:28,1900.2602393616671,1900.31603924427,1900.2107388257098,1900.3059481988048,100,0,1
2022.01.11,00:28:28,1900.303355019893,1900.328755158574,1900.2787844402626,1900.2911322580417,100,0,1
2022.01.11,00:43:28,1900.223091773927,1900.294272204162,1900.1355802991288,1900.1392456393273,100,0,1
2022.01.11,00:58:28,1900.1926961081574,1900.231752557217,1900.1704076196263,1900.193400497887,100,0,1
2022.01.11,01:13:28,1900.2380847033758,1900.2930868120652,1900.2245241199576,1900.2893733157578,100,0,1
2022.01.11,01:28:28,1900.2931983771352,1900.3186765716825,1900.1945642451449,1900.2124644872422,100,0,1
2022.01.11,01:43:28,1900.3237594047907,1900.339930520283,1900.2390444731732,1900.3281351476014,100,0,1
2022.01.11,01:58:28,1900.2814681146726,1900.3347468756697,1900.2613378745882,1900.2689466027646,100,0,1
2022.01.11,02:13:28,1900.3524263272782,1900.4191794205685,1900.2845496368793,1900.3651120082754,100,0,1
2022.01.11,02:28:28,1900.341553485031,1900.4043334462756,1900.2914413361152,1900.3186927724676,100,0,1
2022.01.11,02:43:28,1900.2797876825387,1900.300637656792,1900.2075428825497,1900.260675288339,100,0,1
2022.01.11,02:58:28,1900.2956874882977,1900.3375132987042,1900.2746025289732,1900.3270932269772,100,0,1
2022.01.11,03:13:28,1900.300474716878,1900.3503746199247,1900.2485829078657,1900.339664541101,100,0,1
