date,time,open,high,low,close,tickvol,vol,spread
2025.05.29,01:35:43,1.294834103094975,1.342144779214227,1.2665456794066126,1.270042996228842,100,0,1
2025.05.30,01:35:43,1.3443314154553774,1.3915029550105897,1.2915731982821737,1.335229119043486,100,0,1
2025.05.31,01:35:43,1.3125595237941268,1.3631363969138952,1.3030263808414195,1.3609704325808754,100,0,1
2025.06.01,01:35:43,1.2953391884945302,1.339556704668568,1.2385077526161286,1.275132735024676,100,0,1
2025.06.02,01:35:43,1.34144506542552,1.4051290279889685,1.3033061785987263,1.3066543474401942,100,0,1
2025.06.03,01:35:43,1.3832790286912682,1.4326804543911535,1.3682331398726786,1.404967735869071,100,0,1
2025.06.04,01:35:43,1.362810262615039,1.4332749914799352,1.3284655877105014,1.4163777552697432,100,0,1
2025.06.05,01:35:43,1.4129205599333068,1.474072090692952,1.3493672750711456,1.472081921825502,100,0,1
2025.06.06,01:35:43,1.43023643254567,1.5084772555252643,1.3680018210296674,1.4495607668800565,100,0,1
2025.06.07,01:35:43,1.410784343303553,1.4601387282303988,1.3391410800156736,1.3613314492237736,100,0,1
2025.06.08,01:35:43,1.3900561050697997,1.392550034312966,1.3329005800252072,1.385209083848261,100,0,1
2025.06.09,01:35:43,1.3863617019573509,1.4324928401061752,1.3091698290874,1.3443005391557046,100,0,1
2025.06.10,01:35:43,1.4171723487015941,1.5038910442026483,1.363359710271226,1.4150321566616837,100,0,1
2025.06.11,01:35:43,1.416485796640196,1.5188065360297867,1.3397157615682829,1.4457278883213645,100,0,1
2025.06.12,01:35:43,1.389257262348846,1.455345327077184,1.3673056894914535,1.3775137903650967,100,0,1
2025.06.13,01:35:43,1.3871468013376982,1.4393927262863002,1.3476067125399758,1.3494127111598533,100,0,1
2025.06.14,01:35:43,1.414388963147852,1.483864018790616,1.3697276767429556,1.3929990187255592,100,0,1
2025.06.15,01:35:43,1.4697523829649488,1.4815890684565702,1.42065807557296,1.4528620962673262,100,0,1
2025.06.16,01:35:43,1.3859173140345862,1.4599357358864737,1.3488259725469758,1.3848956967987733,100,0,1
2025.06.17,01:35:43,1.3994877099873453,1.4811287261867656,1.356248917975724,1.3633295784539847,100,0,1
2025.06.18,01:35:43,1.3844349245992202,1.3999647996949534,1.3195609939698254,1.334574745209202,100,0,1
2025.06.19,01:35:43,1.4517102555134975,1.493736433643764,1.4100920008251814,1.4217182966099537,100,0,1
2025.06.20,01:35:43,1.412871330852554,1.4518149799067903,1.379932814857711,1.3831465168521506,100,0,1
2025.06.21,01:35:43,1.478507508690662,1.5629905749133626,1.404876490501978,1.4632151050471323,100,0,1
