date,time,open,high,low,close,tickvol,vol,spread
2025.07.21,09:35:43,1.2922936979954496,1.3325026469247154,1.244356644008136,1.3084452302624712,100,0,1
2025.07.21,13:35:43,1.3080112354461253,1.3494550004313661,1.2424652402808802,1.2707161928558304,100,0,1
2025.07.21,17:35:43,1.3027487831861078,1.3354967246516924,1.2856430508512886,1.3252464811994478,100,0,1
2025.07.21,21:35:43,1.31600733923028,1.349122800317459,1.278163379841059,1.307314115180299,100,0,1
2025.07.22,01:35:43,1.3066702191097845,1.3392978050208306,1.2632312714943712,1.2690565396877778,100,0,1
2025.07.22,05:35:43,1.2677728122969556,1.3300300795990765,1.2022492417922825,1.2720391700881333,100,0,1
2025.07.22,09:35:43,1.2517519501981769,1.2895179841555295,1.1979825367903627,1.2317998243234058,100,0,1
2025.07.22,13:35:43,1.2870428911256162,1.354202749263427,1.2257490562426538,1.285257635285613,100,0,1
2025.07.22,17:35:43,1.272204773017084,1.3129126016903723,1.2329907665304949,1.2692558424432112,100,0,1
2025.07.22,21:35:43,1.2874819835901585,1.3673432970488726,1.2099509548679197,1.2405424472139874,100,0,1
2025.07.23,01:35:43,1.2457874374528821,1.29610551677853,1.2113191444878493,1.2312651232831453,100,0,1
2025.07.23,05:35:43,1.2995181033852046,1.380603359349773,1.2500381620649834,1.2693016280012885,100,0,1
2025.07.23,09:35:43,1.3173115864244787,1.3752498077710837,1.2773262130603695,1.3566692278610584,100,0,1
2025.07.23,13:35:43,1.2633636390707137,1.3444949242988957,1.2001783367326213,1.29228240409139,100,0,1
2025.07.23,17:35:43,1.2367228135612072,1.3084587354798312,1.1933140340220396,1.294609807113521,100,0,1
2025.07.23,21:35:43,1.2428418176377158,1.2812501103536655,1.2281070461631147,1.2538332816852211,100,0,1
2025.07.24,01:35:43,1.2106269223432506,1.2695297955763465,1.1510688958190227,1.2106670801239576,100,0,1
2025.07.24,05:35:43,1.232884906977516,1.2719421310291223,1.1818938895966444,1.188621152455704,100,0,1
2025.07.24,09:35:43,1.222811081325385,1.2718868796548615,1.184596037069828,1.2688485382679466,100,0,1
2025.07.24,13:35:43,1.2650814011267961,1.3158564132221482,1.215566904363846,1.274339099834923,100,0,1
2025.07.24,17:35:43,1.2812109240767173,1.3169639284919243,1.2198412955614466,1.2679849388108309,100,0,1
2025.07.24,21:35:43,1.1987810074370853,1.2015734199040489,1.147515268617559,1.1672998057060728,100,0,1
2025.07.25,01:35:43,1.1892430712689055,1.236304200901526,1.1504498863780752,1.2068714207510673,100,0,1
2025.07.25,05:35:43,1.1387573880336208,1.1484116301949356,1.1152899478090332,1.136704249219686,100,0,1
2025.07.25,09:35:43,1.1350499991401657,1.154556073396016,1.116252493498165,1.1386298672123647,100,0,1
2025.07.25,13:35:43,1.2185823936550235,1.2823741212304502,1.1382056978181765,1.252536451633996,100,0,1
2025.07.25,17:35:43,1.0942649081430984,1.15090039390516,1.0820762882372024,1.1476325892570836,100,0,1
2025.07.25,21:35:43,1.112688258606099,1.1529641303684248,1.0536598973240099,1.1423670560621542,100,0,1
2025.07.26,01:35:43,1.1890135382738791,1.2276331405979095,1.130477773061414,1.1563554354018117,100,0,1
2025.07.26,05:35:43,1.2240507827167326,1.320585992530764,1.1675444433343096,1.2454961903930122,100,0,1
2025.07.26,09:35:43,1.0973807450905524,1.1423880887106357,1.0253657939693492,1.0326270738068501,100,0,1
2025.07.26,13:35:43,1.1536487611582877,1.2295344984915102,1.1102355799905648,1.11505089350379,100,0,1
2025.07.26,17:35:43,1.1645700743211564,1.245821072245814,1.1321946631980389,1.2265103058921172,100,0,1
2025.07.26,21:35:43,1.1512795596034573,1.1794552282385369,1.0743072586655915,1.1643092008073403,100,0,1
2025.07.27,01:35:43,1.1318628105937873,1.138948518309492,1.0746981575972028,1.0754860351216886,100,0,1
2025.07.27,05:35:43,1.1060572475812755,1.1748230597084546,1.0572171984129426,1.0775051538310796,100,0,1
2025.07.27,09:35:43,1.0530867040683594,1.0846424927256493,1.0185058466628518,1.058382138432855,100,0,1
