date,time,open,high,low,close,tickvol,vol,spread
2022.01.10,21:43:47,1.2508244890522182,1.299494288539953,1.2085945625481835,1.2128878204241784,100,0,1
2022.01.10,21:58:47,1.1727560762104177,1.2386784733344651,1.146703815406951,1.1550799131182548,100,0,1
2022.01.10,22:13:47,1.1913160401340135,1.2884807568142838,1.1183612499385966,1.1288915201099585,100,0,1
2022.01.10,22:28:47,1.154461280338622,1.202876790996971,1.0622669497779218,1.2015220700426574,100,0,1
2022.01.10,22:43:47,1.1717539647907926,1.2191519176456551,1.1181157051428445,1.209127092879497,100,0,1
2022.01.10,22:58:47,1.173179942784704,1.2236965236496347,1.126716190533922,1.1744626705300716,100,0,1
2022.01.10,23:13:47,1.0957468688148073,1.1435172286940343,1.0530648136515754,1.1338354888144275,100,0,1
2022.01.10,23:28:47,1.1231714182388997,1.16113990109908,1.038124463079575,1.050280120358033,100,0,1
2022.01.10,23:43:47,1.132340558775658,1.1751550837229723,1.0847896836504802,1.1474293087650203,100,0,1
2022.01.10,23:58:47,1.1823224117718918,1.2570691727335144,1.1465382249480014,1.2092384910618368,100,0,1
2022.01.11,00:13:47,1.0819828313773319,1.1438969169855566,0.9921067137629428,1.1100846246445535,100,0,1
2022.01.11,00:28:47,1.1031321222456767,1.177173731726371,1.061127946142736,1.0978350123825344,100,0,1
2022.01.11,00:43:47,1.0895974930629497,1.1052768117705103,1.0340577430793414,1.091346097289205,100,0,1
2022.01.11,00:58:47,1.065787992031951,1.1098575712767467,1.0343122315101942,1.0965317460728319,100,0,1
2022.01.11,01:13:47,1.0715183422265515,1.128432879385352,1.0123571758165943,1.0548576230701536,100,0,1
2022.01.11,01:28:47,1.0899903890084657,1.159115633066295,1.003592380908649,1.1280919671052025,100,0,1
2022.01.11,01:43:47,1.086401481417052,1.1460212712080486,1.0268040282478665,1.0743109199005898,100,0,1
2022.01.11,01:58:47,1.1015779291252468,1.1551788361115918,1.039053677659941,1.1363710766324369,100,0,1
2022.01.11,02:13:47,1.1194111292685416,1.1941453941191424,1.0870535774442436,1.1640005085342653,100,0,1
2022.01.11,02:28:47,1.1300734963448846,1.2039064903624939,1.0749647660510062,1.1597643489213239,100,0,1
2022.01.11,02:43:47,1.0799503767621177,1.1303972518933405,1.0318885039978527,1.0808060238244683,100,0,1
2022.01.11,02:58:47,1.1270472478864015,1.155399627632961,1.0467306536735128,1.0927087578341457,100,0,1
2022.01.11,03:13:47,1.129668561231467,1.1341646838498407,1.0772798583536534,1.109565331539953,100,0,1
2022.01.11,03:28:47,1.1665979439179712,1.2014356216175834,1.101079363013512,1.134816176269652,100,0,1
2022.01.11,03:43:47,1.1125949251994365,1.2107856091908344,1.0555995340369948,1.0904383882072768,100,0,1
2022.01.11,03:58:47,1.1417972105395786,1.1889542536941031,1.0566231618332738,1.1097840183436631,100,0,1
2022.01.11,04:13:47,1.1535472705531746,1.2214058037708475,1.1137913232036527,1.1453161730019912,100,0,1
2022.01.11,04:28:47,1.110553974971723,1.1681274988657604,1.056357372476163,1.1605038719221505,100,0,1
2022.01.11,04:43:47,1.1028796817412823,1.1602880888065257,1.067192369926997,1.0684736589855008,100,0,1
2022.01.11,04:58:47,1.1869289191601908,1.238709129623653,1.152881141334435,1.1808532101231948,100,0,1
2022.01.11,05:13:47,1.1037040134237632,1.1409279688084182,1.0614082334256079,1.1386338344695521,100,0,1
2022.01.11,05:28:47,1.091811821953625,1.1555630776769206,1.0470566570854878,1.1330150350812345,100,0,1
2022.01.11,05:43:47,1.0366657897108618,1.0725678277710091,0.9886874243846754,1.025524258606941,100,0,1
2022.01.11,05:58:47,1.0866056232094332,1.1535918121621698,0.9914957921492082,1.100622645257841,100,0,1
2022.01.11,06:13:47,1.0722248837246895,1.085022984682461,1.0416227671922855,1.070656464804682,100,0,1
2022.01.11,06:28:47,1.1272944258378819,1.1828170413728512,1.0999384272813602,1.1813246172895933,100,0,1
2022.01.11,06:43:47,1.1234469261939344,1.196525864393359,1.0514396200417797,1.1773095766443746,100,0,1
2022.01.11,06:58:47,1.2130188907362134,1.261443977700069,1.1686697283296263,1.1805461394024015,100,0,1
2022.01.11,07:13:47,1.2176942400234734,1.2559316322233904,1.1508932266263316,1.1700845480903104,100,0,1
2022.01.11,07:28:47,1.202184087890426,1.2718125337034913,1.18498477931024,1.199320748010277,100,0,1
2022.01.11,07:43:47,1.1652407457624319,1.1970316931700353,1.1048426304960361,1.1896340577995053,100,0,1
2022.01.11,07:58:47,1.1737213475570218,1.1812365344900726,1.0889596790682714,1.175354613020885,100,0,1
2022.01.11,08:13:47,1.1469370758788562,1.1795504345591232,1.0723576499783647,1.081484112268025,100,0,1
2022.01.11,08:28:47,1.1470695693406168,1.2156699897822758,1.080073868387737,1.205460913431444,100,0,1
2022.01.11,08:43:47,1.1207049002015508,1.1697181020580347,1.059373944106727,1.078817390963682,100,0,1
2022.01.11,08:58:47,1.1962199950141226,1.2643512983355585,1.1543408796109025,1.1830885818868029,100,0,1
2022.01.11,09:13:47,1.2221926847555171,1.2828030796857663,1.1679736975698374,1.2487232961692507,100,0,1
2022.01.11,09:28:47,1.1538337736435678,1.1921126605227672,1.1171785623930997,1.1538779445276,100,0,1
2022.01.11,09:43:47,1.148510998301635,1.1884700138036557,1.0786779321677578,1.112055208269276,100,0,1
