date,time,open,high,low,close,tickvol,vol,spread
2013.11.14,17:43:45,1.257799249615968,1.2895140359917636,1.2134176975919988,1.251893054743726,100,0,1
2013.11.14,21:43:45,1.32746471798364,1.3890593387157297,1.3045882625599055,1.3848721146736316,100,0,1
2013.11.15,01:43:45,1.2673193271823828,1.31209475762238,1.2327603942060594,1.2856764347548377,100,0,1
2013.11.15,05:43:45,1.275022833052642,1.3596021213677987,1.2499770308362117,1.3349236793445454,100,0,1
2013.11.15,09:43:45,1.2773122050650403,1.327741916053847,1.2346196312792423,1.300656565225412,100,0,1
2013.11.15,13:43:45,1.27537685360956,1.354937229067807,1.2067613144049634,1.3052860575188838,100,0,1
2013.11.15,17:43:45,1.2199115618877576,1.2781665688235213,1.1713995582308032,1.1783934748452254,100,0,1
2013.11.15,21:43:45,1.2097201134633861,1.2696591678941227,1.1306272665323318,1.2040451336544673,100,0,1
2013.11.16,01:43:45,1.2944061132484002,1.3336733360121764,1.2418856709271036,1.2935652639663746,100,0,1
2013.11.16,05:43:45,1.4280586505362172,1.5039732679408953,1.3865225716026148,1.4377922154319536,100,0,1
2013.11.16,09:43:45,1.4306779952758093,1.4441389090568941,1.3744967116006805,1.3792122750069058,100,0,1
2013.11.16,13:43:45,1.505994045733798,1.553088845589612,1.4622903094977882,1.4650640857074697,100,0,1
2013.11.16,17:43:45,1.5477752114446175,1.589598255620217,1.5018381755306804,1.5552251927114173,100,0,1
2013.11.16,21:43:45,1.5575689346733335,1.6189238292180734,1.4845785854916693,1.5364291504606329,100,0,1
2013.11.17,01:43:45,1.6082251150615872,1.660603180424032,1.5381332620677086,1.6598017788595376,100,0,1
2013.11.17,05:43:45,1.5942974821621436,1.6400069453393242,1.549669994706175,1.5863837288173024,100,0,1
2013.11.17,09:43:45,1.6491609511164405,1.6936000636954796,1.606573372028573,1.644825068506475,100,0,1
2013.11.17,13:43:45,1.57925348558144,1.6236143008555237,1.5334660206571322,1.6092288469073455,100,0,1
2013.11.17,17:43:45,1.613411229983503,1.6976183870410124,1.576927283236119,1.696458005102113,100,0,1
2013.11.17,21:43:45,1.7045958598142508,1.7808646188975457,1.631843289075007,1.6602464313537224,100,0,1
2013.11.18,01:43:45,1.6150230833784178,1.6497193515272057,1.5898109978511437,1.590522276006656,100,0,1
2013.11.18,05:43:45,1.707805767900982,1.7676802693618199,1.6655392481081774,1.7199638460399371,100,0,1
